name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
GIAYPHUT - Speed Up Version,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",GIAYPHUT (Speed Up Version),2022-08-05,1,158343,False,39
DAM DUOI,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",WRONGWAY,2021-03-15,4,225796,False,39
KIBEEM,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",KIBEEM,2022-02-23,1,186305,False,34
CHAC KO EM,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",WRONGWAY,2021-03-15,4,182400,False,31
LOVELY,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",LOVELY,2020-06-19,1,202121,True,30
SANGMAI,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",SANGMAI,2021-09-24,1,139834,False,28
HARAJUKU,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",HARAJUKU,2022-09-09,1,205714,False,28
RED FATE,kidsai,11800,"['vietnamese melodic rap', 'vietnamese trap']",WRONGWAY,2021-03-15,4,192000,False,24
Sài Gòn Hôm Nay Mưa,JSOL,39539,['v-pop'],Sài Gòn Hôm Nay Mưa,2021-05-29,1,247058,False,59
Sài Gòn Hôm Nay Mưa - 1 9 6 7 Remix,JSOL,39539,['v-pop'],Sài Gòn Hôm Nay Mưa (1 9 6 7 Remix),2021-07-05,1,264041,False,36
Sài Gòn Hôm Nay Mưa Hồng,JSOL,39539,['v-pop'],Sài Gòn Hôm Nay Mưa Hồng,2022-12-15,1,238080,False,29
Cổ Tích,JSOL,39539,['v-pop'],Cổ Tích,2022-03-07,1,271380,False,29
Sài Gòn Hôm Nay Mưa - Live Piano Version,JSOL,39539,['v-pop'],Sài Gòn Hôm Nay Mưa (Live Piano Version),2021-07-05,1,267405,False,28
Độc Thân,JSOL,39539,['v-pop'],Độc Thân,2021-07-08,1,199672,False,27
Hiếm Có Khó Tìm (feat. Han Sara),JSOL,39539,['v-pop'],Hiếm Có Khó Tìm (feat. Han Sara),2020-07-15,2,196981,False,19
TRÚNG TIM ĐEN,JSOL,39539,['v-pop'],TRÚNG TIM ĐEN,2022-11-30,1,208615,False,18
Cổ Tích - Cukak Remix,JSOL,39539,['v-pop'],Cổ Tích (Cukak Remix),2022-03-22,1,227812,False,11
Mẹ Ơi Con Lên TV,JSOL,39539,['v-pop'],Mẹ Ơi Con Lên TV,2021-09-05,1,230769,False,9
Berlin,Khoi Vu,25485,['vietnamese hip hop'],Berlin,2020-02-12,1,138973,False,52
Ái Nộ,Khoi Vu,25485,['vietnamese hip hop'],Ái Nộ,2021-10-05,1,232180,False,47
Hông Về Tình Iu (Not About Love),Khoi Vu,25485,['vietnamese hip hop'],Hông Về Tình Iu (Not About Love),2022-04-08,1,202072,False,44
Vô Lượng,Khoi Vu,25485,['vietnamese hip hop'],Vô Lượng,2022-10-25,1,232629,False,43
Nhất Thân,Khoi Vu,25485,['vietnamese hip hop'],Nhất Thân,2021-08-21,1,177791,False,43
Tim Toi?,Khoi Vu,25485,['vietnamese hip hop'],Tim Toi?,2020-03-23,1,187557,False,35
Hối Duyên,Khoi Vu,25485,['vietnamese hip hop'],Hối Duyên,2022-10-18,1,242559,False,34
Chú Đại Bi,Khoi Vu,25485,['vietnamese hip hop'],Chú Đại Bi,2022-11-05,1,234421,False,32
Nhất Thân (Remix),Khoi Vu,25485,['vietnamese hip hop'],Nhất Thân (Remix),2022-02-23,1,225235,False,28
Ái Nộ (Remix),Khoi Vu,25485,['vietnamese hip hop'],Ái Nộ (Remix),2022-02-17,1,212307,False,28
Yeu Lai Tu Dau,Khac Viet,244144,['v-pop'],Yeu Lai Tu Dau,2010,1,207040,False,41
Chạy Về Nơi Phía Anh,Khac Viet,244144,['v-pop'],Chạy Về Nơi Phía Anh,2022-02-14,1,180632,False,39
Chi Anh Hieu Em,Khac Viet,244144,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,272117,False,33
Anh Khac Hay Em Khac,Khac Viet,244144,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,259000,False,33
Bước Qua Đời Nhau (Remix),Khac Viet,244144,['v-pop'],Bước Qua Đời Nhau (Remix),2020-10-26,1,227300,False,32
Không Phải Anh Đúng Không,Khac Viet,244144,['v-pop'],Không Phải Anh Đúng Không,2020-04-02,1,214448,False,24
Suy Nghĩ Trong Anh,Khac Viet,244144,['v-pop'],Những Bản Hits Do Khắc Việt Trình Bày,2020-01-01,59,311230,False,27
Ngỡ (feat. Quang Hà),Khac Viet,244144,['v-pop'],Những Bản Hits Do Khắc Việt Trình Bày,2020-01-01,59,243053,False,13
Toi Cho Co Gai Do,Khac Viet,244144,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,260048,False,30
Nhu Vay Nhe,Khac Viet,244144,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,249160,False,28
Fool for You - Teeayz & Tyronee Remix,Tyronee,115,[],Fool for You (Teeayz & Tyronee Remix),2020-10-31,1,180983,False,14
Internet Ngủ,Tyronee,115,[],Internet Ngủ,2021-05-30,1,240000,False,13
Internet Lux,Tyronee,115,[],Internet Lux,2021-06-04,1,208073,False,0
Mah Boo,Phạm Việt Thắng,67,[],Mah Boo,2022-10-25,1,233604,False,38
Mah Boo - Remix,Phạm Việt Thắng,67,[],Mah Boo (Remix),2022-11-04,1,241908,False,30
Chẳng Biết Nói Gì Ngoài Những Lời Yêu - Remake,Phạm Việt Thắng,67,[],Chẳng Biết Nói Gì Ngoài Những Lời Yêu (Remake),2022-09-28,1,220555,False,20
Mah Boo - Lofi,Phạm Việt Thắng,67,[],Mah Boo (Lofi),2022-11-04,1,219785,False,19
Mah Boo - Lofi,Phạm Việt Thắng,67,[],Mah Boo (Lofi),2022-11-04,1,240045,False,17
Mah Boo - Remix,Phạm Việt Thắng,67,[],Mah Boo (Remix),2022-11-04,1,235736,False,14
Mah Boo (Lofi) - Beat,Phạm Việt Thắng,67,[],Mah Boo (Lofi) - Beat,2022-11-08,1,216045,False,12
Mah Boo - Speed up,Phạm Việt Thắng,67,[],Mah Boo (Speed up),2022-11-11,1,178050,False,8
Mah Boo (Jena Remix),Phạm Việt Thắng,67,[],Mah Boo (Jena Remix),2022-11-08,1,243636,False,7
Chẳng Biết Nói Gì Ngoài Những Lời Yêu,Phạm Việt Thắng,67,[],Chẳng Biết Nói Gì Ngoài Những Lời Yêu,2020-10-17,1,212143,False,7
Anh Sẽ Đón Em - Cukak Remix,Nguyên,8960,['v-pop'],Anh Sẽ Đón Em (Cukak Remix),2022-02-23,1,232019,False,43
Tình Đã Xa Mờ,Nguyên,8960,['v-pop'],Tình Đã Xa Mờ,2022-07-15,1,199412,False,39
Đừng Khóc,Nguyên,8960,['v-pop'],Đừng Khóc,2022-11-30,2,232349,False,37
BINGO (Piano Version),Nguyên,8960,['v-pop'],BINGO (Piano Version),2021-12-10,1,338062,False,34
Sài Gòn Simple Love,Nguyên,8960,['v-pop'],Sài Gòn Simple Love,2022-04-08,1,179215,False,33
Tình Đơn Phương (Chill Version),Nguyên,8960,['v-pop'],Tình Đơn Phương (Chill Version),2021-08-12,1,229653,False,26
Si Mê Em,Nguyên,8960,['v-pop'],Si Mê Em,2020-07-22,2,265714,True,25
Đúng quá cũng thành sai (piano version),Nguyên,8960,['v-pop'],Đúng quá cũng thành sai (piano version),2022-10-24,1,256362,False,24
Đúng quá cũng thành sai,Nguyên,8960,['v-pop'],Đúng quá cũng thành sai,2022-10-10,1,247936,False,22
Anh Muốn Nghe Giọng Em Nói (Remix),Nguyên,8960,['v-pop'],Anh Muốn Nghe Giọng Em Nói (Remix),2018-01-15,1,367370,False,21
Kẻ Điên Tin Vào Tình Yêu - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Kẻ Điên Tin Vào Tình Yêu (Lofi),2021-03-02,1,216019,False,50
Hôm Nay Em Cưới Rồi - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Hôm Nay Em Cưới Rồi (Lofi),2021-03-20,1,289850,False,43
Anh Thề Đấy,Hyarways,9199,"['v-pop', 'viet lo-fi']",Anh Thề Đấy,2021-06-14,1,219644,False,38
Em Băng Qua - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Em Băng Qua (Lofi),2021-03-14,1,241850,False,37
Ông Trời Làm Tội Anh Chưa - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Ông Trời Làm Tội Anh Chưa (Lofi),2021-03-01,1,254020,False,34
Kiểu Gì Chẳng Mất - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Kiểu Gì Chẳng Mất (Lofi),2021-03-01,1,244620,False,32
Yêu Đừng Sợ Đau - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Yêu Đừng Sợ Đau (Lofi),2021-03-02,1,310663,False,32
Lời Nói Điêu Trên Môi Em - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Lời Nói Điêu Trên Môi Em (Lofi),2021-03-20,1,219923,False,26
Có Duyên Không Nợ - Lofi,Hyarways,9199,"['v-pop', 'viet lo-fi']",Có Duyên Không Nợ (Lofi),2021-03-01,1,240254,False,19
Dẫu Thế Gian Đổi Thay - Chill Version,Hyarways,9199,"['v-pop', 'viet lo-fi']",Dẫu Thế Gian Đổi Thay (Chill Version),2022-06-27,1,300459,False,14
Shay Nắnggg,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Shay Nắnggg,2022-06-06,1,208301,False,53
Soju Love,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Soju Love,2022-03-08,1,191000,False,44
When You Look at Me,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",When You Look at Me,2019-12-23,1,202290,True,44
Let's Leave,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Let's Leave,2022-04-01,1,157340,False,40
LOST,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",LOST,2020-09-24,1,185129,False,38
Mưa Hồng,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Mưa Hồng,2022-06-14,1,224847,False,38
Si me you,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Si me you,2022-10-10,1,183000,False,36
Can We Love,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Can We Love,2022-03-24,1,212636,False,35
Simple Love,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Simple Love,2022-11-29,1,213760,False,35
FriendZone,Obito,72877,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",FriendZone,2020-06-10,1,140475,False,31
Nghe Nhạc Anh Mỗi Khi Buồn,Kiên Trịnh,46999,['indie viet'],Không Qua Loa 8,2021-06-02,8,277439,False,41
Bên Trái,Kiên Trịnh,46999,['indie viet'],Không Qua Loa 8,2021-06-02,8,242230,False,39
Diễm Xưa,Kiên Trịnh,46999,['indie viet'],Diễm Xưa,2022-06-11,1,191492,False,38
Quả Tim Màu Lửa,Kiên Trịnh,46999,['indie viet'],Tôi Detail Tôi,2019-11-04,5,203259,False,35
Tôi Biết Em Không Biết,Kiên Trịnh,46999,['indie viet'],Không Qua Loa 8,2021-06-02,8,351415,False,34
Một Ngày,Kiên Trịnh,46999,['indie viet'],Tôi Detail Tôi,2019-11-04,5,208526,False,32
Con Giời,Kiên Trịnh,46999,['indie viet'],Không Qua Loa 8,2021-06-02,8,248888,False,30
Tập Thể Dục,Kiên Trịnh,46999,['indie viet'],Tập Thể Dục,2020-02-25,1,170666,False,27
Mặt Nạ,Kiên Trịnh,46999,['indie viet'],Mặt Nạ,2021-11-18,1,205887,False,26
Quán Cơm Ngày Mưa,Kiên Trịnh,46999,['indie viet'],Không Qua Loa 8,2021-06-02,8,244987,False,26
Như Anh Đã Thấy Em,PhucXP,17361,['viet lo-fi'],Như Anh Đã Thấy Em,2022-05-20,2,302000,False,50
Chẳng Thể Tìm Được Em,PhucXP,17361,['viet lo-fi'],Chẳng Thể Tìm Được Em,2020-11-25,1,347600,False,48
Chẳng Thể Tìm Được Em (Ballad Version),PhucXP,17361,['viet lo-fi'],Chẳng Thể Tìm Được Em (Ballad Version),2020-12-02,2,362903,False,26
Như Anh Đã Thấy Em (Beat),PhucXP,17361,['viet lo-fi'],Như Anh Đã Thấy Em,2022-05-20,2,302000,False,21
Chẳng Thể Tìm Được Em - Remix,PhucXP,17361,['viet lo-fi'],Chẳng Thể Tìm Được Em (Remix),2022-01-25,1,230666,False,12
Chẳng Thể Tìm Được Em (Beat),PhucXP,17361,['viet lo-fi'],Chẳng Thể Tìm Được Em (Ballad Version),2020-12-02,2,347586,False,9
Đá tan,Mạc Mai Sương,672,[],Gieo,2022-11-25,11,202166,False,54
Vườn mây,Mạc Mai Sương,672,[],Bụi Mơ,2020-12-16,5,217666,False,35
Covamua,Mạc Mai Sương,672,[],Bụi Mơ,2020-12-16,5,283867,False,24
Phút Giây Nghỉ Ngơi,Mạc Mai Sương,672,[],Phút Giây Nghỉ Ngơi,2020-10-26,1,314025,False,19
Luôn Luôn,Mạc Mai Sương,672,[],Luôn Luôn,2022-10-12,1,264909,False,10
Sau kết thúc là bắt đầu,Mạc Mai Sương,672,[],Sau kết thúc là bắt đầu,2019-06-25,1,162998,False,8
Hai Con Cá,Mạc Mai Sương,672,[],Đây Là Mơ,2021-12-30,10,270000,False,7
Yêu Làm Chi,CM1X,2483,[],Yêu Làm Chi,2019-05-19,1,236571,False,38
Dại Khờ - Lofi Version,CM1X,2483,[],Dại Khờ (Lofi Version),2022-05-29,2,187826,False,33
Dại Khờ - Cute Version,CM1X,2483,[],Dại Khờ (Cute Version),2022-05-27,2,135189,False,31
Nói Dối (Remix) (feat. HIEUTHUHAI & CM1X),CM1X,2483,[],Nói Dối (Remix) (feat. HIEUTHUHAI),2022-03-31,3,209142,False,29
Lâu Dài,CM1X,2483,[],Lâu Dài,2022-03-12,2,214382,False,28
Ai Đâu Hay (feat. CM1X) - CM1X Remix,CM1X,2483,[],Ai Đâu Hay (CM1X Remix),2021-07-04,1,303584,False,22
MoonBow,CM1X,2483,[],MoonBow,2021-11-11,1,217714,False,22
Quả Táo,CM1X,2483,[],Quả Táo,2022-12-22,1,263996,False,18
Rối Bời,CM1X,2483,[],Rối Bời,2022-10-10,2,302608,False,17
Deja Vu - CM1X Disco Remix,CM1X,2483,[],Circle Of Love (CM1X Remix),2022-09-22,3,198000,False,16
Khi Co Don Em Nho Ai,Rtee,4866,[],Khi Co Don Em Nho Ai,2019-02-15,1,261667,False,44
Khi Tinh Yeu Du Lon (feat. Rtee),Rtee,4866,[],Khi Tinh Yeu Du Lon (feat. Rtee),2020-12-10,1,263323,False,35
Downtown Baby,Rtee,4866,[],Downtown Baby,2021-03-20,1,197035,False,35
Nhà Bao Việc (feat. R.Tee),Rtee,4866,[],Rap Việt Tập 12,2020-10-19,6,202452,False,32
Ngồi Mát Ăn Bát Vàng,Rtee,4866,[],Ngồi Mát Ăn Bát Vàng,2022-09-29,1,237391,False,27
If You Have A Dream - 2,Rtee,4866,[],If You Have A Dream 2,2021-08-18,1,192666,False,27
Chọn Bạn Mà Chơi,Rtee,4866,[],Chọn Bạn Mà Chơi,2021-12-21,1,218482,False,27
Nam Quốc Sơn Hà,Rtee,4866,[],Nam Quốc Sơn Hà,2021-10-26,1,272000,False,25
No Ai Do Ca The Gioi,Rtee,4866,[],No Ai Do Ca The Gioi,2019-02-15,1,270671,False,23
Dem Mau Xanh,Rtee,4866,[],Dem Mau Xanh,2019-01-11,1,316511,False,12
Em Không,Vũ Thanh Vân,18721,['indie viet'],Em Không,2022-11-03,1,316988,False,46
Tori,Vũ Thanh Vân,18721,['indie viet'],Tori,2020-08-22,1,103200,True,45
Hình Trái Tim,Vũ Thanh Vân,18721,['indie viet'],Hình Trái Tim,2022-11-18,1,236689,False,42
MISSING YOU,Vũ Thanh Vân,18721,['indie viet'],MISSING YOU,2022-03-16,1,243627,False,39
Personal,Vũ Thanh Vân,18721,['indie viet'],Hết Sức Thật Lòng,2022-11-24,6,228262,False,33
don't you say goodbye,Vũ Thanh Vân,18721,['indie viet'],don't you say goodbye,2022-10-12,1,243903,False,33
Anh Không Làm Được,Vũ Thanh Vân,18721,['indie viet'],Anh Không Làm Được,2022-05-11,1,206517,False,32
Chiện Tình,Vũ Thanh Vân,18721,['indie viet'],Chiện Tình,2019-03-10,2,194400,False,32
Lắng Nghe,Vũ Thanh Vân,18721,['indie viet'],Hết Sức Thật Lòng,2022-11-24,6,234026,False,31
Khó Để Yêu - Part 1,Vũ Thanh Vân,18721,['indie viet'],Hết Sức Thật Lòng,2022-11-24,6,290836,False,31
Nổi nhớ con thuyền,Việt Quang,616,[],Xin chỉ là giấc mơ 3 - Cây đàn sinh viên,2016-01-01,12,336217,False,23
Tình phiêu lãng,Việt Quang,616,[],Xin chỉ là giấc mơ 3 - Cây đàn sinh viên,2016-01-01,12,250862,False,12
Vì sao sáng,Việt Quang,616,[],Chúc mừng giáng sinh,2016-01-01,10,291243,False,8
Nói Với Em,Việt Quang,616,[],Tứ Quý Sài Gòn,2018-08-01,12,268591,False,5
Cây đàn sinh viên,Việt Quang,616,[],Cây đàn sinh viên,2016-01-01,10,311423,False,5
Tình ơi,Việt Quang,616,[],Xin chỉ là giấc mơ 3 - Cây đàn sinh viên,2016-01-01,12,228767,False,5
Sẽ Không Như Thế,Việt Quang,616,[],Tứ Quý Sài Gòn,2018-08-01,12,226324,False,4
Bác Đang Cùng Chúng Cháu Hành Quân,Việt Quang,616,[],Hãy Yên Lòng Mẹ Ơi,2015-01-01,12,187341,False,4
Lang Thang Về Đâu,Việt Quang,616,[],Tứ Quý Sài Gòn,2018-08-01,12,247118,False,2
Về Đây,Việt Quang,616,[],The Best Of Việt Quang,2015-01-01,13,244310,False,2
You,Vietra,12814,[],Strawberries,2020-01-15,5,66779,False,46
Farewell,Vietra,12814,[],Strawberries,2020-01-15,5,110502,False,28
Talk to Me,Vietra,12814,[],Strawberries,2020-01-15,5,114008,False,27
Tonight,Vietra,12814,[],Strawberries,2020-01-15,5,108319,False,25
Stay,Vietra,12814,[],Strawberries,2020-01-15,5,95014,False,25
How Well Do You Know Me?,Vietra,12814,[],Rewind,2021-02-23,2,133799,False,20
I Want,Vietra,12814,[],I Want,2020-06-27,1,140017,False,20
5 A.M,Vietra,12814,[],Rewind,2021-02-23,2,129287,False,18
I Wish I Could Talk to You Again,Vietra,12814,[],I Wish I Could Talk to You Again,2021-12-12,1,127801,False,18
Night Fear,Vietra,12814,[],Pseudofloral,2022-05-10,10,204000,False,15
Dĩ Vãng Nhạt Nhoà,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2020-06-01,6,246882,False,39
Đôi Bờ,Lân Nhã,39810,['v-pop'],Đôi Bờ,2019-07-25,5,328962,False,37
Mong Manh Tình Về,Lân Nhã,39810,['v-pop'],Đôi Bờ,2019-07-25,5,298126,False,37
Một Thuở Yêu Người,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2020-06-01,6,282304,False,37
Tình Nồng,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2020-06-01,6,295375,False,35
Chỉ Còn Mình Anh,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2019-02-26,13,206479,False,34
Những Tiếng Thở Dài,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2019-02-26,13,324093,False,32
Lại Gần Hôn Anh,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2019-02-26,13,271200,False,30
Hoa Tàn,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2019-02-26,13,287903,False,30
Hoa Nào Anh Quên,Lân Nhã,39810,['v-pop'],Một Thuở Yêu Người,2019-02-26,13,259515,False,30
Tình Yêu Đến Sau,Myra Trần,1722,[],Tình Yêu Đến Sau,2022-11-21,1,271399,False,55
LK Tình Xa Khuất & Một Thời Đã Xa,Myra Trần,1722,[],Music Box 40: Thanh Xuân,2021-08-20,9,341293,False,26
LK Hoài An,Myra Trần,1722,[],Music Box 40: Thanh Xuân,2021-08-20,9,315626,False,22
Một Đêm Nữa,Myra Trần,1722,[],Duyên Chúng Ta Cạn Rồi,2022-11-13,9,260493,False,21
LK Ước Gì & Tình Xót Xa Thôi,Myra Trần,1722,[],Music Box 40: Thanh Xuân,2021-08-20,9,245706,False,20
"LK Quốc An (Hát Với Dòng Sông, Hát Cho Người Ở Lại, Hát Cho Người Ra Đi)",Myra Trần,1722,[],Music Box 40: Thanh Xuân,2021-08-20,9,348400,False,18
Tết Này Có Về Không?,Myra Trần,1722,[],Pbn Xuân Hy Vọng (Vol 1),2021-02-08,13,212520,False,17
LK Chia Tay Tình Đầu & Trống Vắng,Myra Trần,1722,[],Music Box 40: Thanh Xuân,2021-08-20,9,349133,False,16
Xuân Hồi Sinh,Myra Trần,1722,[],Xuân Ca,2022-01-21,13,279213,False,14
Thất Tình Thường Xấu Tính (feat. Ricky Star),Ricky Star,38243,['vietnamese hip hop'],Thất Tình Thường Xấu Tính (feat. Ricky Star),2022-10-21,1,212307,True,44
Thiên Thần Tình Yêu,Ricky Star,38243,['vietnamese hip hop'],Thiên Thần Tình Yêu,2021-12-24,1,222439,True,38
Level Up,Ricky Star,38243,['vietnamese hip hop'],Level Up,2020-02-29,1,227680,True,37
Đắm (feat. Ricky Star),Ricky Star,38243,['vietnamese hip hop'],Đắm (feat. Ricky Star),2021-07-08,1,185509,False,36
"Ala Ela (feat. Gducky, Ricky Star & Karik)",Ricky Star,38243,['vietnamese hip hop'],Rap Việt Tập 16,2020-11-16,7,244571,False,35
Em iu,Ricky Star,38243,['vietnamese hip hop'],Em iu,2022-08-29,1,140000,True,34
Đắm - Remix version (feat. Ricky Star),Ricky Star,38243,['vietnamese hip hop'],Đắm - Collection (feat. Ricky Star),2022-01-26,2,160438,False,30
Thích hay là yêu còn chưa biết,Ricky Star,38243,['vietnamese hip hop'],Thích hay là yêu còn chưa biết,2022-03-10,1,235240,False,29
Con Nhà Người Ta (feat. Ricky Star),Ricky Star,38243,['vietnamese hip hop'],Rap Việt Tập 14,2020-11-03,6,213961,False,28
TÌNH BẠN DIỆU KỲ - Master Version,Ricky Star,38243,['vietnamese hip hop'],TÌNH BẠN DIỆU KỲ (Master Version),2021-01-24,1,188444,False,26
No Internet,7UPPERCUTS,38303,['rock viet'],No Internet,2020-12-23,1,185161,False,42
Trốn Tìm,7UPPERCUTS,38303,['rock viet'],Trốn Tìm,2022-07-14,1,158878,False,41
Yêu,7UPPERCUTS,38303,['rock viet'],Yêu,2020-09-13,2,186000,False,39
Tinder 101,7UPPERCUTS,38303,['rock viet'],CHÁI MÁI,2020-11-19,6,89645,False,38
Wave Alpha,7UPPERCUTS,38303,['rock viet'],CHÁI MÁI,2020-11-19,6,158611,False,38
Duma Song,7UPPERCUTS,38303,['rock viet'],CHÁI MÁI,2020-11-19,6,64000,False,32
Màu Áo Học Trò,7UPPERCUTS,38303,['rock viet'],CHÁI MÁI,2020-11-19,6,179111,False,32
Early Summer Rain,7UPPERCUTS,38303,['rock viet'],Summer Jam,2018,9,45500,False,30
Em Đéo Biết Nữa Anh Ơi,7UPPERCUTS,38303,['rock viet'],Summer Jam,2018,9,81500,True,30
You Were the Only Good Thing That Happened Last Summer,7UPPERCUTS,38303,['rock viet'],Summer Jam,2018,9,291329,False,25
Loving You Sunny,Kimmese,25603,['vietnamese hip hop'],Loving You Sunny,2017-05-23,1,294857,False,45
Rapcoustic 5,Kimmese,25603,['vietnamese hip hop'],Rapcoustic 5,2019-10-10,1,547154,False,42
Real Love,Kimmese,25603,['vietnamese hip hop'],Real Love,2012-03-24,1,220218,False,40
Trạm Dừng Chân,Kimmese,25603,['vietnamese hip hop'],Trạm Dừng Chân,2018-08-25,1,290815,False,37
Feel The Beat,Kimmese,25603,['vietnamese hip hop'],KOSMIK,2022-10-31,11,202838,False,33
Đừng nhấc máy em,Kimmese,25603,['vietnamese hip hop'],Đừng nhấc máy em,2022-12-10,1,236180,False,32
Loving You Sunny - Live at Show Của Đen,Kimmese,25603,['vietnamese hip hop'],Loving You Sunny (Live at Show Của Đen),2021-10-01,1,318933,False,31
Tram Dung Chan (Remix),Kimmese,25603,['vietnamese hip hop'],Tram Dung Chan (Remix),2018-10-02,1,251555,False,25
ITSABET,Kimmese,25603,['vietnamese hip hop'],ITSABET,2017-09-22,1,228923,True,24
Buông - The Heroes Version,Kimmese,25603,['vietnamese hip hop'],Buông (The Heroes Version),2022-12-16,1,225161,False,19
Đừng Như Thói Quen,JayKii,100448,['v-pop'],Đừng Như Thói Quen,2019-06-11,1,266196,False,55
Chiều Hôm Ấy,JayKii,100448,['v-pop'],Chiều Hôm Ấy,2017,1,308688,False,49
Sao Em Nỡ,JayKii,100448,['v-pop'],Gala Nhạc Việt 12: Nợ Ai Đó Lời Xin Lỗi,2018-09-18,14,238393,False,37
Hay Ve Day Ben Anh,JayKii,100448,['v-pop'],Hay Ve Day Ben Anh,2019-07-19,1,280806,False,35
Càng Lớn Càng Cô Đơn,JayKii,100448,['v-pop'],Càng Lớn Càng Cô Đơn,2021-05-23,1,261818,False,35
Tinh Khuc Vang,JayKii,100448,['v-pop'],Tinh Khuc Vang,2019-07-12,1,289317,False,32
3 Giờ Sáng,JayKii,100448,['v-pop'],3 Giờ Sáng,2022-01-21,1,198124,False,28
Uoc Gi,JayKii,100448,['v-pop'],Uoc Gi,2019-04-08,1,318417,False,27
Kiep Ve Sau,JayKii,100448,['v-pop'],Kiep Ve Sau,2019-06-28,1,267437,False,26
Vai Thang Sau,JayKii,100448,['v-pop'],Vai Thang Sau,2019-06-11,1,297424,False,25
Sẽ Chẳng Yêu Người Khác Đâu,Niz,1775,[],Sẽ Chẳng Yêu Người Khác Đâu,2021-11-14,1,235605,False,46
GIAYPHUT - Rap Version,Niz,1775,[],GIAYPHUT (Rap Version),2022-07-01,1,214137,False,45
Night by Night,Niz,1775,[],Night by Night,2022-07-07,2,194547,False,24
Bad Boy,Niz,1775,[],Bad Boy,2021-06-20,1,192786,False,20
In Love,Niz,1775,[],In Love,2022-03-08,1,102594,False,19
Right,Niz,1775,[],Right,2021-02-25,1,156918,False,18
Knock Knock,Niz,1775,[],Knock Knock,2022-10-11,2,132180,True,17
Dope,Niz,1775,[],Dope,2022-12-10,2,148108,False,16
Last Time,Niz,1775,[],Last Time,2022-11-07,2,173696,False,15
BayBy Em Có Muốn Được High (feat. Koo),Niz,1775,[],BayBy Em Có Muốn Được High (feat. Koo),2021-10-04,1,157043,False,10
To The Moon,hooligan.,30558,['v-pop'],To The Moon,2020-07-07,1,201507,False,56
In The Rain,hooligan.,30558,['v-pop'],In The Rain,2021-09-30,1,218086,False,44
NICOT!NE,hooligan.,30558,['v-pop'],NICOT!NE,2022-03-31,1,224516,False,34
When You Knock On The Door,hooligan.,30558,['v-pop'],When You Knock On The Door,2021-12-09,1,237810,False,34
Hang Nghin Kilomet,hooligan.,30558,['v-pop'],Hang Nghin Kilomet,2020-06-04,1,223644,False,32
Bai Hat Cho Darling,hooligan.,30558,['v-pop'],Bai Hat Cho Darling,2020-12-17,1,202552,False,21
Love You Bae!,hooligan.,30558,['v-pop'],Love You Bae!,2021-04-14,1,203663,False,19
Future Of Us,hooligan.,30558,['v-pop'],Bài Hát Hay Nhất - Big Song Big Deal (Tập 10),2022-12-04,5,193602,False,13
