id,name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
5pOq4A13Xg320WUhdqkt1H,Trông Phu Thuy (Le tambour du sorcier),Théâtre National du Viet-Nam,54,"['viet instrumental', 'vietnamese traditional']",Viet-Nam : Instruments et ensembles de musique traditionnelle,1995,8,153,False,0
1VJcSOOAQ1bid3jZJdhqlU,Tam tâu tuông,Théâtre National du Viet-Nam,54,"['viet instrumental', 'vietnamese traditional']",Viet-Nam : Instruments et ensembles de musique traditionnelle,1995,8,457,False,0
4uDVcxbYV0T3x3tH2JI8OQ,Pièce xang xê,Théâtre National du Viet-Nam,54,"['viet instrumental', 'vietnamese traditional']",Viet-Nam : Instruments et ensembles de musique traditionnelle,1995,8,368,False,0
6an9ogjrl8hethVLX29D3Q,Solo de six tambourins,Théâtre National du Viet-Nam,54,"['viet instrumental', 'vietnamese traditional']",Viet-Nam : Instruments et ensembles de musique traditionnelle,1995,8,201,False,0
7Br6PQJCgYPakqTaQZ5nnx,Cô Gái Việt Nam,Khả Ngân,463,[],Cô Gái Việt Nam,2020-01-01,1,198,False,12
1F5v0nQRyMeGPbBYwWNVAO,"Em Đau Lòng Thế, Anh Vừa Lòng Chưa",Khả Ngân,463,[],"Em Đau Lòng Thế, Anh Vừa Lòng Chưa",2020-08-07,1,274,False,9
3U5WFUIgOaA1U7GdTs4yjQ,Va Vào Giai Điệu Này (feat. RPT MCK),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Tập 15,2020-11-08,8,197,False,51
1pQHqk6qWM5xbNeobMCGBZ,Dân Chơi Xóm (feat. RPT MCK & JustaTee),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Tập 16,2020-11-16,7,153,False,47
2axlAOp86SPuqSBlwLw4WM,101520 (feat. Sol7 & prettyXIX),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Season 2 - Tập 10,2021-12-22,4,194,False,43
0ljbDAWHXvX6Fbqy2qs98U,"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)",RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Tập 13,2020-10-25,6,223,False,42
2sUJxpZyYIAtJjy4ptfTK2,CẢM NHẬN (feat. Seachains),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Season 2 - Tập 1,2021-10-18,7,178,False,41
129tzbtZ8PRLVo33ymZigS,Anh Vẫn OK (feat. RPT MCK),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']","Rap Việt, Vòng 1",2020-10-08,29,196,False,41
79ME0P8ch9estARqe674HK,Tiền Nhiều Để Làm Gì (feat. Gducky),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Tập 12,2020-10-19,6,249,False,41
66KCoeGPimoVR3FInucM9Q,BACK TO HOMETOWN (TRỞ VỀ QUÊ NHÀ) [feat. Sol7],RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Season 2 - Tập 3,2021-11-01,8,176,False,41
3nHbNyuUsVmtwHAcpeOrZR,"Đây Là Rap Việt (feat. Wowy, Karik, Suboi, Binz, Rhymastic & JustaTee)",RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']","Rap Việt, Vòng 1",2020-10-08,29,181,False,39
6mLXOeT21ES6iZB8bfiGI6,SÀI GÒN CÓ EM (feat. Blacka),RAP VIỆT,959408,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Season 2 - Tập 2,2021-10-25,7,145,False,39
6I1BRmb10jhiPHXfOt7pbU,Trông Phu Thuy (Le tambour du sorcier),Théâtre Nationel du Viet-Nam,6,[],Percussions du Monde,2004-09-15,17,153,False,1
1Bs0asdsNeQ1lsEyQV0om2,Gió Đánh Đò Đưa,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Gió Đánh Đò Đưa,2019-07-10,1,216,False,39
50rpOselILfEM2FjZOXZKh,Vội Vàng,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Vội Vàng,2019-05-27,1,235,False,31
1CPZH1M1xwOLYHFN85T7zj,Sống Như Những Đoá Hoa,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Sống Như Những Đoá Hoa,2013-10-27,1,270,False,28
3Dd13Ie4YbC2uO1icRB9q8,Em Về Tinh Khôi,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Em Về Tinh Khôi,2019-07-09,1,332,False,27
6ZrKfYWcOuN7THEwDlSsDX,Điều Tuyệt Vời Nhất Trên Đời,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Điều Tuyệt Vời Nhất Trên Đời,2019-06-21,1,255,False,24
5stL1b1Q1YZndZASBsqpD5,Lá Cờ,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Country Rock (The First Album),2012-05-31,8,324,False,20
3fmBnLSNQOU3jvMNOvU5Vd,Như Loài Mèo,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,215,False,20
4CVCw2VRaw3vvv6nuBpvGl,Trường Sơn Đông Trường Sơn Tây,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,277,False,17
6ysT8DFSF5vcRgSy26iMzd,Đi Để Thêm Yêu Việt Nam,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],Ở Giữa Cuộc Đời,2022-01-14,8,241,False,16
2VEQrqsDbg3AZ5W8PPLb6L,Tình Ca Tây Bắc,Tạ Quang Thắng,2605,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,336,False,15
1EmMFSLRVkOszCa4ul9z0F,3107 3,W/N,405087,"['indie viet', 'v-pop']","3107 3 (feat. Nâu, titie, Dươngg)",2021-07-31,1,240,False,61
5uyNAX6MazVAjBjVeOsTvp,3 1 0 7 (feat. Duongg & Nâu),W/N,405087,"['indie viet', 'v-pop']",3 1 0 7 (feat. Duongg & Nâu),2020-05-11,1,232,False,60
7j3XQm7RR8T2EzaYtYK4rc,Crush 2,W/N,405087,"['indie viet', 'v-pop']",Crush 2,2019-12-07,1,120,False,57
2PYDUM2IC01FOTDLQdFxJP,3 1 0 7 - 2 (feat. W/N & Nau),W/N,405087,"['indie viet', 'v-pop']",3 1 0 7 - 2 (feat. W/N & Nau),2021-02-04,1,269,False,57
45PPoUgqs3JrhkZGEzSUHT,"3107 4 (feat. Erik, Nâu)",W/N,405087,"['indie viet', 'v-pop']","3107 4 (feat. Erik, Nâu)",2022-07-31,1,214,False,54
5jL0h9UUmy8NXq5Kz0E7Po,"3 1 0 7 7 - W/N ft. ( titie, Duongg )",W/N,405087,"['indie viet', 'v-pop']","3 1 0 7 7 - W/N ft. ( titie, Duongg )",2021-10-31,1,212,False,47
6jbvNeRq4dq4VxASFko4On,Crush,W/N,405087,"['indie viet', 'v-pop']",Crush,2021-08-29,1,198,False,45
7BfjDCN9OneES5E3TtcA30,Tương 3+1,W/N,405087,"['indie viet', 'v-pop']",Tương 3+1,2021-11-30,1,244,False,41
7yoGGAC34bicKje3Uz2JCd,Lenlala (feat. Tezdy & Nhi),W/N,405087,"['indie viet', 'v-pop']",Lenlala (feat. Tezdy & Nhi),2020-06-23,1,138,False,36
3Xiu661oyPEPCEpljDpW16,"Thiên Đường Cô Đơn (feat. W/N, Hino)",W/N,405087,"['indie viet', 'v-pop']","Thiên Đường Cô Đơn (feat. W/N, Hino)",2021-10-05,1,203,False,31
19jwX33TWALbtDMGEPgCA9,Nàng Xuân,Ngô Kiến Huy,191780,['v-pop'],Gala Nhạc Việt 9: Chúc Tết Mọi Nhà,2017-01-04,14,218,False,42
1aj1hQctYb6MhgXy6L6M7o,Sao Em Biết Người Rời Đi Không Buồn,Ngô Kiến Huy,191780,['v-pop'],Sao Em Biết Người Rời Đi Không Buồn,2022-12-15,1,301,False,41
14Cu0eqewq7o0R6PuMSV9o,Tất Cả Đứng Im (feat. HIEUTHUHAI),Ngô Kiến Huy,191780,['v-pop'],Tất Cả Đứng Im (feat. HIEUTHUHAI),2022-11-14,1,176,False,38
70SyyW2Z1A5UNY3g8bPo5I,Truyen Thai Y (feat. Masew),Ngô Kiến Huy,191780,['v-pop'],Truyen Thai Y (feat. Masew),2019-08-27,1,181,False,38
6YH36OBuYP0JoeTFDZg8zL,Chẳng Thể Giữ Lấy Chẳng Đành Buông Tay,Ngô Kiến Huy,191780,['v-pop'],Chẳng Thể Giữ Lấy Chẳng Đành Buông Tay,2020-09-27,2,294,False,31
5kFGj2YGqyJKN0lJXMcotR,Giả Vờ Yêu...,Ngô Kiến Huy,191780,['v-pop'],Giả Vờ Yêu...,2018-09-25,3,276,False,29
5xY0DgL2quAUc24Umvils1,Nghi Ngờ,Ngô Kiến Huy,191780,['v-pop'],Tuyển Tập Của Ngô Kiến Huy,2018-09-25,103,231,False,27
5qnk8ueDtLzGN80svK2bR7,Lu Mờ Tâm Trí,Ngô Kiến Huy,191780,['v-pop'],Lu Mờ Tâm Trí,2022-10-27,1,267,False,24
6SlAiqK6zVbZSqFOkTPhxX,72 Phép Thần Thông (feat. Yuno Bigboi),Ngô Kiến Huy,191780,['v-pop'],72 Phép Thần Thông (feat. Yuno Bigboi),2021-01-15,1,226,False,24
3lpVmrNerAdO06BTxOeBhc,Thank You - Những Chiến Binh Thầm Lặng,Ngô Kiến Huy,191780,['v-pop'],Thank You - Những Chiến Binh Thầm Lặng,2020-04-13,2,200,False,24
25h0TqC9H3BcMA7KjK5nHK,vaicaunoicokhiennguoithaydoi,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",vaicaunoicokhiennguoithaydoi,2022-06-20,1,226,False,66
6jcG3yZ0e2CSI6omkYO1ut,Thích Quá Rùi Nà,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Thích Quá Rùi Nà,2020-03-24,1,178,False,60
2qWP5ZarXRsdmxzz3L3BtP,có hẹn với thanh xuân,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Hương Mùa Hè,2022-07-24,17,222,False,59
2klsSb2iTfgDh95Ak9uWY2,Gái Độc Thân,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Gái Độc Thân,2021-06-30,1,185,False,56
5hFSxd4AalAzVtawoALian,xích thêm chút nữa,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Hương Mùa Hè,2022-07-24,17,201,False,49
2cHvbenIXJdO2yYWQry26q,Chân Tình,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chân Tình,2021-11-22,1,208,False,48
1c0LbgYt51JeBUMAzofjkq,Siren,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Siren,2021-05-21,1,157,True,47
569B75eNRVDABuNz286Npc,Đìu Anh Luôn Giữ Kín Trong Tym,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Đìu Anh Luôn Giữ Kín Trong Tym,2021-07-16,1,176,False,46
3d9rqdXFmq9JMNdO7sQE9E,Người Đi Bao,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Người Đi Bao,2022-06-08,1,194,False,46
2QpMK4mvdyFW5N0JYohVdW,Em Là Châu Báu,tlinh,247751,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Em Là Châu Báu,2020-11-22,1,172,False,45
4rAT07oNQdPNXQRMdQfFL6,Giáng Sinh Cho Mọi Người,Oplus Band,505,[],Giáng Sinh Cho Mọi Người,2016-12-20,1,276,True,12
7dWs56ej1E0GGYemkIX66x,Niềm Tin Phía Trước,Oplus Band,505,[],Niềm Tin Phía Trước,2016-03-07,1,246,True,9
4Pf4L8MdKPTW1YJxV89Okd,No Way (Acoustic Version),Oplus Band,505,[],No Way,2016-02-04,3,241,True,6
3uhOiJZgCukSmWZpqSRN4d,Bye Bye,Oplus Band,505,[],We're Still Young,2016-05-09,5,216,True,6
1rBqAFTj7xZLeykuHwiSAk,Wish,Oplus Band,505,[],Smooth,2017-05-25,8,325,True,0
10QHkrkxgDMFexCll4wXEz,Con Đường Đã Qua,Oplus Band,505,[],Smooth,2017-05-25,8,252,True,3
0w3FEy82j4OdRPNAFScEDE,Anh Sẽ Về,Oplus Band,505,[],Anh Sẽ Về,2017-02-14,2,283,True,3
1qX4jq3KU3YKdHPCkMbEiR,Một Người Tha Thiết Quay Về,Oplus Band,505,[],Một Người Tha Thiết Quay Về,2018-04-13,1,291,True,3
1ZgRZe5jJIeTR5WAlMsaRI,Chung Ta (Our Story),Oplus Band,505,[],We're Still Young,2016-05-09,5,250,True,2
04iqmTqWUXyDW4vbJyozON,Mơ Màng,Oplus Band,505,[],Smooth,2017-05-25,8,234,True,1
5cvW3PYJeQjRTnj9vHP5Va,Cà Phê,MIN,849158,['v-pop'],50/50,2022-03-21,8,191,False,61
4zFgUpC8z88A9aEo7dnRPN,Trên Tình Bạn Dưới Tình Yêu,MIN,849158,['v-pop'],50/50,2022-03-21,8,199,False,58
2nR51wakN5K3AJENqGaNg9,Bài Này Chill Phết,MIN,849158,['v-pop'],Bài Này Chill Phết,2019,1,276,False,57
2anWKmV4Je8175CHvemHV9,để tôi ôm em bằng giai điệu này,MIN,849158,['v-pop'],để tôi ôm em bằng giai điệu này,2022-12-21,1,265,False,56
4tjWbnuqRtd1VIdPqiSSkn,"Đừng Yêu Nữa, Em Mệt Rồi",MIN,849158,['v-pop'],"Đừng Yêu Nữa, Em Mệt Rồi",2019-04-19,1,281,False,55
4z623zW86trE9SxAtIf0Gm,Hôn Anh,MIN,849158,['v-pop'],Hôn Anh,2017-07-13,1,234,False,55
02Jf3KszL1FB1kG6CILEWE,Vì Yêu Cứ Đâm Đầu,MIN,849158,['v-pop'],Vì Yêu Cứ Đâm Đầu,2019-11-10,1,231,False,52
3z7at2LZwJsg8UvqGw3JAv,Có Em Chờ,MIN,849158,['v-pop'],Có Em Chờ,2017-05-10,3,234,False,51
4WnhR3ZI5fcs1EZpC874ue,Đừng Xin Lỗi Nữa,MIN,849158,['v-pop'],Đừng Xin Lỗi Nữa,2018-01-18,1,231,False,49
1gIaX9HEGZsWSd5HDJatSr,Em Mới Là Người Yêu Anh,MIN,849158,['v-pop'],Em Mới Là Người Yêu Anh,2018-05-26,3,229,False,49
5Ch4ph45GkRuGB0nfVXiXL,Muốn Nói 8 - Acoustic,Lê Việt Nam,0,[],Tìm Lại Bản Thân 9,2022-02-25,2,212,True,0
0wfwhnAYNXg104UAqqZCO5,Tâm Sự Với Người Lạ,Tien Cookie,253519,[],Tâm Sự Với Người Lạ,2018-02-24,1,259,False,45
0lxnIhE3jvxecnKNMQ3yDT,Sau Tất Cả,Tien Cookie,253519,[],Sau Tất Cả,2014-11-26,1,205,False,29
5JNnJgp7XEjfRSR1BXiEhN,On Rainy Day,Tien Cookie,253519,[],On Rainy Day,2014-11-26,1,227,False,28
0eXnDFk1jbNXFAWV1MWt2n,Thưởng Thức Nỗi Buồn,Tien Cookie,253519,[],Thưởng Thức Nỗi Buồn,2021-05-07,1,231,False,23
3HnGpiiaNwCtQHLi7x8sBr,Chiếc Khăn Gió Ấm,Tien Cookie,253519,[],Tình Ca Nguyễn Văn Chung,2017-12-12,17,292,False,21
2x6jVmBrmzCzQpvq6rw0uL,Một Chút Quên Em Thôi,Tien Cookie,253519,[],Một Chút Quên Em Thôi,2014-11-26,1,217,False,20
0Oh8nkSHoHg4oVGdnrktU1,Có Khi Nào Rời Xa (English Ver.),Tien Cookie,253519,[],Có Khi Nào Rời Xa (English Ver.),2014-11-26,1,127,False,18
6t3Pn0Wx7ca4P9c17tgvxu,Valentine Chờ,Tien Cookie,253519,[],Valentine Chờ,2012-01-01,1,337,False,16
17YP8yKeKZ9WnYDF4oio3H,Khi Ngày Sau,Tien Cookie,253519,[],Khi Ngày Sau,2014-11-26,1,239,False,15
0xlXXlOc1e0Vw589cxvL72,999 Đóa Hồng (feat. Tiên Cookie),Tien Cookie,253519,[],Biển Của Hy Vọng (Khởi Đầu Mới) [Tập 3],2022-12-30,4,259,False,15
6fDa6IEt8EAFkHH4hShFK4,Và Ngày Nào Đó,Trung Quân,420439,['v-pop'],Và Ngày Nào Đó,2022-09-13,1,262,False,58
4AT7ZRCPu3jDxA4Y22IO22,Tự Tình 2,Trung Quân,420439,['v-pop'],Tự Tình 2,2022-09-22,1,291,False,57
5NxZpeMGUQ5T5At5xZM5Hf,Anh Tự Do Nhưng Cô Đơn,Trung Quân,420439,['v-pop'],Anh Tự Do Nhưng Cô Đơn,2022-11-10,1,315,False,55
3BnD2G2bRvtRiLssSQY8oE,Buồn Không Thể Buông,Trung Quân,420439,['v-pop'],Buồn Không Thể Buông,2022-09-30,1,255,False,52
5gF1ovEigsnG32miYUEafF,Tình Nào Không Như Tình Đầu,Trung Quân,420439,['v-pop'],Tình Nào Không Như Tình Đầu,2020-03-09,1,282,False,50
2sosVt8Ky9xIT7ZSBYjI59,Dấu Mưa,Trung Quân,420439,['v-pop'],Dấu Mưa,2013-10-25,2,260,False,48
3fFz8lVtYwH8uB4UnK4r6t,Chưa Bao Giờ,Trung Quân,420439,['v-pop'],Chưa Bao Giờ,2015-08-20,1,274,False,45
0Wmb57JquSUpmQWeZr5AqJ,Ai Chung Tình Được Mãi (Cover),Trung Quân,420439,['v-pop'],Ai Chung Tình Được Mãi (Cover),2022-04-19,2,349,False,44
0y4JreJemfzXhr3NkKCm5g,Khúc Giao Mùa,Trung Quân,420439,['v-pop'],Những Bài Hát Hay Nhất Của Trung Quân Idol,2020-01-01,45,254,False,28
7AbYwWlMHHReBJVUN1En8L,"Mashup Lâu Lâu Nhắc Lại ""Và"" Ngày Nào Đó",Trung Quân,420439,['v-pop'],"Mashup Lâu Lâu Nhắc Lại ""Và"" Ngày Nào Đó",2022-11-22,1,263,False,43
57YJMdhzssdbWHGvsz1NFO,change,nhac viet nam,1843,[],change,2010-01-01,1,241,False,0
21UQQK0WxKc7tSdtcP3g9G,Rose City Card,nhac viet nam,1843,[],Rose City Card,2010-01-01,1,240,False,0
1SEalpWQeGFtdk4WQi2Udm,Omnibus - xe buyt 2 tang,nhac viet nam,1843,[],nhac viet nam,2010-01-01,1,258,False,0
6hy9HCfQd8mISNWd6mnDoA,"Khi Cô Đơn Em Nhớ Ai (Lofi) - From ""Chill With Vicky Nhung - Season 2: Memory""",Vicky Nhung,33378,['v-pop'],"Khi Cô Đơn Em Nhớ Ai (Lofi) [From ""Chill With Vicky Nhung - Season 2: Memory""]",2021-08-31,1,255,False,52
18wydTTj4UeMJvNrmacxPH,"Một Thuở Yêu Người (Lofi) - From ""Chill With Vicky Nhung, Season 2: Memory""",Vicky Nhung,33378,['v-pop'],"Một Thuở Yêu Người (Lofi) [From ""Chill With Vicky Nhung, Season 2: Memory""]",2021-08-17,1,244,False,50
1gZi8QJepq23St5aCe9ws1,Tình Nhạt Phai,Vicky Nhung,33378,['v-pop'],Tình Nhạt Phai,2021-03-04,2,184,False,48
2pr9iaVgeSgp0ChJnC4Wmr,"Những Lời Dối Gian (Lofi) - From ""Chill With Vicky Nhung - Season 2: Memory""",Vicky Nhung,33378,['v-pop'],"Những Lời Dối Gian (Lofi) [From ""Chill With Vicky Nhung - Season 2: Memory""]",2021-09-04,1,233,False,47
2m1GZh68NJFxSESCxqeNkF,"Tình Nồng (Lofi) - From ""Chill With Vicky Nhung -Season 2: Memory""",Vicky Nhung,33378,['v-pop'],"Tình Nồng (Lofi) [From ""Chill With Vicky Nhung -Season 2: Memory""]",2021-08-21,1,264,False,42
3shmYNrlDXutUHjOls6RY2,"Tình Đơn Côi (Lofi) - From ""Chill With Vicky Nhung, Season 3: Remember",Vicky Nhung,33378,['v-pop'],"Tình Đơn Côi (Lofi) [From ""Chill With Vicky Nhung, Season 3: Remember]",2022-03-11,1,235,False,38
0Tve0OwXAb8JNE1fGoCUaU,Một Đêm,Vicky Nhung,33378,['v-pop'],Một Đêm,2021-05-22,1,230,False,37
0eQDdmJ4Xm0huKjR1gJAKy,"Hoa Nào Anh Quên (Lofi) - From ""Chill With Vicky Nhung - Season 2: Memory""",Vicky Nhung,33378,['v-pop'],"Hoa Nào Anh Quên (Lofi) [From ""Chill With Vicky Nhung - Season 2: Memory""]",2021-09-11,1,252,False,36
1qfBczF9bLnI82oqArdO1r,Ngôi Nhà Hoa Hồng Mashup Mỗi Người Một Nơi - Mashup7,Vicky Nhung,33378,['v-pop'],Ngôi Nhà Hoa Hồng Mashup Mỗi Người Một Nơi (Mashup7),2020-12-25,1,305,False,36
2ZTCXuXxx39wghKsi0aHJm,Việt Nam Những Chuyến Đi,Vicky Nhung,33378,['v-pop'],Việt Nam Những Chuyến Đi,2017,1,216,False,36
2VHXCihhlSC2lUFoCaemRN,Yêu Người Có Ước Mơ,buitruonglinh,124322,"['indie viet', 'v-pop']",Bài Hát Hay Nhất - Big Song Big Deal (Tập 6),2022-11-07,5,284,False,59
4Iz5EWPCAT8jYNk4IpLoll,Dù Cho Mai Về Sau,buitruonglinh,124322,"['indie viet', 'v-pop']",Dù Cho Mai Về Sau,2020-11-17,2,234,False,58
27F22WcGDyl4Z2KylVJkXL,Đường Tôi Chở Em Về,buitruonglinh,124322,"['indie viet', 'v-pop']",Đường Tôi Chở Em Về,2020-07-03,1,266,False,56
11hcyWq7qSwBE3bvv5Ialn,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,124322,"['indie viet', 'v-pop']",Dù Cho Mai Về Sau (Acoustic Version),2020-01-12,2,213,False,55
4N99EuIjwSSFFFMDfTeOLU,Em Không Khóc (feat. Vũ Phụng Tiên),buitruonglinh,124322,"['indie viet', 'v-pop']",Em Không Khóc (feat. Vũ Phụng Tiên),2022-03-28,1,270,False,55
1XPnT1MFSvScabuPScjqV8,Nếu Em Còn Đợi Anh,buitruonglinh,124322,"['indie viet', 'v-pop']",Vọng,2022-12-14,7,233,False,50
6cVohsG3hJgnctUZ1eLJFH,Đường Tôi Chở Em Về (Cukak Remix),buitruonglinh,124322,"['indie viet', 'v-pop']",Đường Tôi Chở Em Về (Cukak Remix),2021-07-07,2,249,False,46
31lWJAIRZC1cSPyCuXWAaX,Yêu Người Có Ước Mơ,buitruonglinh,124322,"['indie viet', 'v-pop']",Vọng,2022-12-14,7,296,False,44
6XjYuY5I3JUOIphm8Ln0s1,Một Mình Ta,buitruonglinh,124322,"['indie viet', 'v-pop']",Một Mình Ta,2020-07-03,1,272,False,43
0lFj8bk12W4JBz09s0DgfS,Em à,buitruonglinh,124322,"['indie viet', 'v-pop']",Em à,2020-07-03,1,158,False,41
2NHp0HlPnnEfjlDy3YTzB0,Blue After Dark,Viet Nam Producer,17,[],Blue After Dark,2021-04-15,1,249,False,0
54WilJlsh5JtFG2yJg6Tkf,Lãng Quên Chiều Thu,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Đi Qua Bốn Mùa,2015-09-21,9,295,False,37
4eweZ4WMiDaVNFbozifW29,Điệp khúc mùa xuân,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Mùa xuân đầu tiên,2007-01-01,12,260,False,36
3ZlU5CJt42U3EpIBbOwZOE,Mãi Mãi,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Mãi Mãi,1999-06-28,15,275,False,33
5c7UfYtpypYriMqv4WzrBw,Katy,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Đôi Chân Thiên Thần,2004-07-21,12,207,False,31
24drsahS5sXsjgCPU0IhfD,Việt Nam Tử Tế,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Việt Nam Tử Tế,2020-05-05,2,211,False,30
1cDoZ7IgJZTI0AQPeXaC5g,Lãng Quên Chiều Thu - Live,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Lam Truong 9Pm Live,2018-08-24,9,260,False,27
1j3r7UkfhfBHq2KEmcTjxU,Nỗi Nhớ Dịu Êm,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Trái Tim Không Ngủ Yên,2019-11-21,14,291,False,25
1zY6hgDazW86WOuOpDgA43,Gót Hồng,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Gót Hồng,2018-08-09,10,288,False,24
6gQkzaixUUKP3z5adFMstM,"Mashup Mưa Phi Trường, Chợt Thấy Em Khóc - Live",Lam Truong,128597,"['v-pop', 'vietnamese pop']",Lam Truong 9Pm Live,2018-08-24,9,271,False,23
0oreurwqHA8Fdcy1otnJyh,Tiễn bạn lận đường,Lam Truong,128597,"['v-pop', 'vietnamese pop']",Thuyền giấy chiều mưa,1999-01-01,12,395,False,22
3BVcor6EomwDEixf91aiMc,Pho Nganh,Ban Viet-nam,1,[],South East Asia Today,2000-02-05,10,206,False,0
25SzRDYU8sLPG0kkcoA8DR,Rạng Rỡ Việt Nam,Nhóm Giai Điệu Xanh,15,[],Sử Ca Việt Nam 2,2015-01-01,14,327,False,8
38yEwIgL0h5hWM8v45Zmon,Khát Vọng Tuổi Trẻ,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,226,False,1
1ae7WinVgXyBycGkBm7RPn,Đến với con người Việt Nam tôi,Nhóm Giai Điệu Xanh,15,[],Tình ca màu xanh,2016-01-01,10,249,False,1
29JINTM9I2iQXtBdGa3EGr,Dấu Chân Tình Nguyện,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,200,False,0
7lUKd1FN7VWc9ZVDglIHso,Thanh Niên Vì Ngày Mai,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,180,False,0
1RHypyZ03FrCSTUxbVPW55,Mùa Hè Sinh Viên,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,209,False,0
5fnI6Fe6WdJUC4cmkprabG,Long Lanh Mùa Hè Xanh,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,208,False,0
30jr85RttF8pP7altwEJ46,Thành Phố Anh Hùng,Nhóm Giai Điệu Xanh,15,[],Mãi Mãi Tuổi 20,2015-01-01,17,276,False,0
4bNNFBu1iO0aVItnnlZWyc,Chân Trời Mới Gọi Ta,Nhóm Giai Điệu Xanh,15,[],Dấu Chân Tình Nguyện,2018-08-27,14,216,False,0
04PP58LVKi8DvLF1A2DKVm,Thành Phố Anh Hùng (Bonus nhạc nền),Nhóm Giai Điệu Xanh,15,[],Mãi Mãi Tuổi 20,2015-01-01,17,259,False,0
014DA3BdnmD3kI5pBogH7c,Cứ Chill Thôi,Rhymastic,501851,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Cứ Chill Thôi,2020-07-11,1,270,False,61
5U30iZBlmxkpHqzb1OSnBS,Yêu 5,Rhymastic,501851,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Yêu 5,2017-01-01,1,240,False,58
4S0uLMXRoAjFfIJOW7A8aW,Nến Và Hoa,Rhymastic,501851,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Nến Và Hoa,2018-08-19,1,166,False,53
37PyxXH5vlbNcYwxOHbfFn,A Veil of Mist,Rhymastic,501851,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",KOSMIK,2022-10-31,11,302,False,50
